FILES,width,height,file_size,region_count,region_id,region_shape_attributes,region_attributes,class_name,box_height,box_width,box_y,box_x,CX,CY,w/bw,h/bh
image_file_38.jpg,750,750,137161,3,1,"{""name"":""rect"",""x"":302,""y"":1,""width"":199,""height"":183}","{""class_name"":""Hard_Hat""}",hard_hat,183,199,1,302,401.5,92.5,0.2653333333333333,0.244
image_file_38.jpg,750,750,137161,3,2,"{""name"":""rect"",""x"":239,""y"":109,""width"":309,""height"":258}","{""class_name"":""Vest""}",vest,258,309,109,239,393.5,238.0,0.412,0.344
image_file_101.jpg,225,225,12069,3,0,"{""name"":""rect"",""x"":129,""y"":154,""width"":58,""height"":33}","{""class_name"":""Boot""}",boot,33,58,154,129,158.0,170.5,0.2577777777777778,0.14666666666666667
image_file_101.jpg,225,225,12069,3,1,"{""name"":""rect"",""x"":181,""y"":141,""width"":33,""height"":29}","{""class_name"":""Boot""}",boot,29,33,141,181,197.5,155.5,0.14666666666666667,0.1288888888888889
image_file_101.jpg,225,225,12069,3,2,"{""name"":""rect"",""x"":124,""y"":9,""width"":48,""height"":22}","{""class_name"":""Hard_Hat""}",hard_hat,22,48,9,124,148.0,20.0,0.21333333333333335,0.09777777777777778
image_file_124.jpg,263,192,13076,2,0,"{""name"":""rect"",""x"":9,""y"":20,""width"":66,""height"":36}","{""class_name"":""Hard_Hat""}",hard_hat,36,66,20,9,42.0,38.0,0.2509505703422053,0.1875
image_file_124.jpg,263,192,13076,2,1,"{""name"":""rect"",""x"":18,""y"":94,""width"":114,""height"":96}","{""class_name"":""Vest""}",vest,96,114,94,18,75.0,142.0,0.43346007604562736,0.5
image_file_161.jpg,184,274,9685,2,0,"{""name"":""rect"",""x"":77,""y"":0,""width"":69,""height"":26}","{""class_name"":""Hard_Hat""}",hard_hat,26,69,0,77,111.5,13.0,0.375,0.0948905109489051
image_file_161.jpg,184,274,9685,2,1,"{""name"":""rect"",""x"":85,""y"":51,""width"":96,""height"":129}","{""class_name"":""Vest""}",vest,129,96,51,85,133.0,115.5,0.5217391304347826,0.4708029197080292
image_file_26.jpg,187,269,11314,3,0,"{""name"":""rect"",""x"":18,""y"":53,""width"":61,""height"":23}","{""class_name"":""Hard_Hat""}",hard_hat,23,61,53,18,48.5,64.5,0.32620320855614976,0.08550185873605948
image_file_26.jpg,187,269,11314,3,1,"{""name"":""rect"",""x"":39,""y"":87,""width"":113,""height"":66}","{""class_name"":""Vest""}",vest,66,113,87,39,95.5,120.0,0.6042780748663101,0.24535315985130113
image_file_26.jpg,187,269,11314,3,2,"{""name"":""rect"",""x"":156,""y"":251,""width"":28,""height"":18}","{""class_name"":""Boot""}",boot,18,28,251,156,170.0,260.0,0.1497326203208556,0.06691449814126393
image_file_23.jpg,242,208,9417,1,0,"{""name"":""rect"",""x"":65,""y"":0,""width"":56,""height"":31}","{""class_name"":""Hard_Hat""}",hard_hat,31,56,0,65,93.0,15.5,0.23140495867768596,0.14903846153846154
image_file_85.jpg,305,165,10999,1,0,"{""name"":""rect"",""x"":143,""y"":60,""width"":21,""height"":10}","{""class_name"":""Hard_Hat""}",hard_hat,10,21,60,143,153.5,65.0,0.06885245901639345,0.06060606060606061
image_file_88.jpg,275,183,13396,3,0,"{""name"":""rect"",""x"":147,""y"":0,""width"":48,""height"":40}","{""class_name"":""Hard_Hat""}",hard_hat,40,48,0,147,171.0,20.0,0.17454545454545456,0.2185792349726776
image_file_88.jpg,275,183,13396,3,1,"{""name"":""rect"",""x"":78,""y"":8,""width"":71,""height"":69}","{""class_name"":""Vest""}",vest,69,71,8,78,113.5,42.5,0.2581818181818182,0.3770491803278688
image_file_88.jpg,275,183,13396,3,2,"{""name"":""rect"",""x"":136,""y"":147,""width"":31,""height"":26}","{""class_name"":""Boot""}",boot,26,31,147,136,151.5,160.0,0.11272727272727273,0.14207650273224043
image_file_133.jpg,246,205,12359,7,0,"{""name"":""rect"",""x"":38,""y"":64,""width"":31,""height"":20}","{""class_name"":""Hard_Hat""}",hard_hat,20,31,64,38,53.5,74.0,0.12601626016260162,0.0975609756097561
image_file_133.jpg,246,205,12359,7,1,"{""name"":""rect"",""x"":82,""y"":73,""width"":30,""height"":16}","{""class_name"":""Hard_Hat""}",hard_hat,16,30,73,82,97.0,81.0,0.12195121951219512,0.07804878048780488
image_file_133.jpg,246,205,12359,7,2,"{""name"":""rect"",""x"":118,""y"":87,""width"":18,""height"":10}","{""class_name"":""Hard_Hat""}",hard_hat,10,18,87,118,127.0,92.0,0.07317073170731707,0.04878048780487805
image_file_133.jpg,246,205,12359,7,3,"{""name"":""rect"",""x"":150,""y"":86,""width"":22,""height"":8}","{""class_name"":""Hard_Hat""}",hard_hat,8,22,86,150,161.0,90.0,0.08943089430894309,0.03902439024390244
image_file_133.jpg,246,205,12359,7,4,"{""name"":""rect"",""x"":177,""y"":80,""width"":25,""height"":14}","{""class_name"":""Hard_Hat""}",hard_hat,14,25,80,177,189.5,87.0,0.1016260162601626,0.06829268292682927
image_file_133.jpg,246,205,12359,7,5,"{""name"":""rect"",""x"":173,""y"":120,""width"":35,""height"":50}","{""class_name"":""Vest""}",vest,50,35,120,173,190.5,145.0,0.14227642276422764,0.24390243902439024
image_file_133.jpg,246,205,12359,7,6,"{""name"":""rect"",""x"":146,""y"":113,""width"":27,""height"":31}","{""class_name"":""Vest""}",vest,31,27,113,146,159.5,128.5,0.10975609756097561,0.15121951219512195
image_file_44.jpg,285,177,7751,3,0,"{""name"":""rect"",""x"":135,""y"":12,""width"":23,""height"":25}","{""class_name"":""Hard_Hat""}",hard_hat,25,23,12,135,146.5,24.5,0.08070175438596491,0.14124293785310735
image_file_44.jpg,285,177,7751,3,1,"{""name"":""rect"",""x"":125,""y"":147,""width"":16,""height"":15}","{""class_name"":""Boot""}",boot,15,16,147,125,133.0,154.5,0.056140350877192984,0.0847457627118644
image_file_44.jpg,285,177,7751,3,2,"{""name"":""rect"",""x"":161,""y"":151,""width"":15,""height"":10}","{""class_name"":""Boot""}",boot,10,15,151,161,168.5,156.0,0.05263157894736842,0.05649717514124294
image_file_114.jpg,225,225,11621,3,0,"{""name"":""rect"",""x"":4,""y"":132,""width"":33,""height"":75}","{""class_name"":""Boot""}",boot,75,33,132,4,20.5,169.5,0.14666666666666667,0.3333333333333333
image_file_114.jpg,225,225,11621,3,1,"{""name"":""rect"",""x"":124,""y"":125,""width"":41,""height"":38}","{""class_name"":""Boot""}",boot,38,41,125,124,144.5,144.0,0.18222222222222223,0.1688888888888889
image_file_114.jpg,225,225,11621,3,2,"{""name"":""rect"",""x"":186,""y"":17,""width"":22,""height"":50}","{""class_name"":""Hard_Hat""}",hard_hat,50,22,17,186,197.0,42.0,0.09777777777777778,0.2222222222222222
image_file_87.jpg,220,144,11922,8,0,"{""name"":""rect"",""x"":9,""y"":1,""width"":92,""height"":28}","{""class_name"":""Hard_Hat""}",hard_hat,28,92,1,9,55.0,15.0,0.41818181818181815,0.19444444444444445
image_file_87.jpg,220,144,11922,8,1,"{""name"":""rect"",""x"":87,""y"":1,""width"":44,""height"":29}","{""class_name"":""Hard_Hat""}",hard_hat,29,44,1,87,109.0,15.5,0.2,0.2013888888888889
image_file_87.jpg,220,144,11922,8,2,"{""name"":""rect"",""x"":119,""y"":36,""width"":43,""height"":31}","{""class_name"":""Hard_Hat""}",hard_hat,31,43,36,119,140.5,51.5,0.19545454545454546,0.2152777777777778
image_file_87.jpg,220,144,11922,8,3,"{""name"":""rect"",""x"":154,""y"":33,""width"":37,""height"":24}","{""class_name"":""Hard_Hat""}",hard_hat,24,37,33,154,172.5,45.0,0.16818181818181818,0.16666666666666666
image_file_87.jpg,220,144,11922,8,4,"{""name"":""rect"",""x"":182,""y"":23,""width"":37,""height"":29}","{""class_name"":""Hard_Hat""}",hard_hat,29,37,23,182,200.5,37.5,0.16818181818181818,0.2013888888888889
image_file_87.jpg,220,144,11922,8,5,"{""name"":""rect"",""x"":11,""y"":74,""width"":65,""height"":68}","{""class_name"":""Vest""}",vest,68,65,74,11,43.5,108.0,0.29545454545454547,0.4722222222222222
image_file_87.jpg,220,144,11922,8,6,"{""name"":""rect"",""x"":72,""y"":64,""width"":53,""height"":75}","{""class_name"":""Vest""}",vest,75,53,64,72,98.5,101.5,0.2409090909090909,0.5208333333333334
image_file_87.jpg,220,144,11922,8,7,"{""name"":""rect"",""x"":154,""y"":89,""width"":48,""height"":55}","{""class_name"":""Vest""}",vest,55,48,89,154,178.0,116.5,0.21818181818181817,0.3819444444444444
image_file_153.jpg,284,177,8309,6,0,"{""name"":""rect"",""x"":89,""y"":7,""width"":20,""height"":24}","{""class_name"":""Hard_Hat""}",hard_hat,24,20,7,89,99.0,19.0,0.07042253521126761,0.13559322033898305
image_file_153.jpg,284,177,8309,6,1,"{""name"":""rect"",""x"":147,""y"":17,""width"":19,""height"":20}","{""class_name"":""Hard_Hat""}",hard_hat,20,19,17,147,156.5,27.0,0.06690140845070422,0.11299435028248588
image_file_153.jpg,284,177,8309,6,2,"{""name"":""rect"",""x"":68,""y"":37,""width"":33,""height"":60}","{""class_name"":""Vest""}",vest,60,33,37,68,84.5,67.0,0.11619718309859155,0.3389830508474576
image_file_153.jpg,284,177,8309,6,3,"{""name"":""rect"",""x"":141,""y"":43,""width"":35,""height"":47}","{""class_name"":""Vest""}",vest,47,35,43,141,158.5,66.5,0.12323943661971831,0.2655367231638418
image_file_153.jpg,284,177,8309,6,4,"{""name"":""rect"",""x"":139,""y"":141,""width"":16,""height"":14}","{""class_name"":""Boot""}",boot,14,16,141,139,147.0,148.0,0.056338028169014086,0.07909604519774012
image_file_153.jpg,284,177,8309,6,5,"{""name"":""rect"",""x"":157,""y"":145,""width"":10,""height"":14}","{""class_name"":""Boot""}",boot,14,10,145,157,162.0,152.0,0.035211267605633804,0.07909604519774012
image_file_145.jpg,299,168,12642,2,0,"{""name"":""rect"",""x"":50,""y"":144,""width"":23,""height"":18}","{""class_name"":""Boot""}",boot,18,23,144,50,61.5,153.0,0.07692307692307693,0.10714285714285714
image_file_145.jpg,299,168,12642,2,1,"{""name"":""rect"",""x"":36,""y"":20,""width"":36,""height"":53}","{""class_name"":""Vest""}",vest,53,36,20,36,54.0,46.5,0.12040133779264214,0.31547619047619047
image_file_156.jpg,275,183,11665,4,0,"{""name"":""rect"",""x"":157,""y"":4,""width"":47,""height"":21}","{""class_name"":""Hard_Hat""}",hard_hat,21,47,4,157,180.5,14.5,0.1709090909090909,0.11475409836065574
image_file_156.jpg,275,183,11665,4,1,"{""name"":""rect"",""x"":183,""y"":49,""width"":56,""height"":62}","{""class_name"":""Vest""}",vest,62,56,49,183,211.0,80.0,0.20363636363636364,0.33879781420765026
image_file_156.jpg,275,183,11665,4,2,"{""name"":""rect"",""x"":178,""y"":151,""width"":44,""height"":22}","{""class_name"":""Boot""}",boot,22,44,151,178,200.0,162.0,0.16,0.12021857923497267
image_file_156.jpg,275,183,11665,4,3,"{""name"":""rect"",""x"":227,""y"":130,""width"":23,""height"":39}","{""class_name"":""Boot""}",boot,39,23,130,227,238.5,149.5,0.08363636363636363,0.21311475409836064
image_file_1.jpg,275,183,7795,6,0,"{""name"":""rect"",""x"":127,""y"":27,""width"":23,""height"":25}","{""class_name"":""Hard_Hat""}",hard_hat,25,23,27,127,138.5,39.5,0.08363636363636363,0.1366120218579235
image_file_1.jpg,275,183,7795,6,1,"{""name"":""rect"",""x"":191,""y"":27,""width"":26,""height"":19}","{""class_name"":""Hard_Hat""}",hard_hat,19,26,27,191,204.0,36.5,0.09454545454545454,0.10382513661202186
image_file_1.jpg,275,183,7795,6,2,"{""name"":""rect"",""x"":93,""y"":50,""width"":22,""height"":12}","{""class_name"":""Hard_Hat""}",hard_hat,12,22,50,93,104.0,56.0,0.08,0.06557377049180328
image_file_1.jpg,275,183,7795,6,3,"{""name"":""rect"",""x"":133,""y"":132,""width"":39,""height"":22}","{""class_name"":""Boot""}",boot,22,39,132,133,152.5,143.0,0.14181818181818182,0.12021857923497267
image_file_1.jpg,275,183,7795,6,4,"{""name"":""rect"",""x"":180,""y"":131,""width"":21,""height"":19}","{""class_name"":""Boot""}",boot,19,21,131,180,190.5,140.5,0.07636363636363637,0.10382513661202186
image_file_1.jpg,275,183,7795,6,5,"{""name"":""rect"",""x"":105,""y"":154,""width"":18,""height"":8}","{""class_name"":""Boot""}",boot,8,18,154,105,114.0,158.0,0.06545454545454546,0.04371584699453552
image_file_73.jpg,900,600,113692,3,0,"{""name"":""rect"",""x"":397,""y"":168,""width"":71,""height"":68}","{""class_name"":""Hard_Hat""}",hard_hat,68,71,168,397,432.5,202.0,0.07888888888888888,0.11333333333333333
image_file_73.jpg,900,600,113692,3,1,"{""name"":""rect"",""x"":629,""y"":427,""width"":108,""height"":111}","{""class_name"":""Boot""}",boot,111,108,427,629,683.0,482.5,0.12,0.185
image_file_73.jpg,900,600,113692,3,2,"{""name"":""rect"",""x"":677,""y"":403,""width"":63,""height"":88}","{""class_name"":""Boot""}",boot,88,63,403,677,708.5,447.0,0.07,0.14666666666666667
image_file_150.jpg,267,189,12417,14,0,"{""name"":""rect"",""x"":106,""y"":18,""width"":14,""height"":9}","{""class_name"":""Hard_Hat""}",hard_hat,9,14,18,106,113.0,22.5,0.052434456928838954,0.047619047619047616
image_file_150.jpg,267,189,12417,14,1,"{""name"":""rect"",""x"":145,""y"":18,""width"":15,""height"":13}","{""class_name"":""Hard_Hat""}",hard_hat,13,15,18,145,152.5,24.5,0.056179775280898875,0.06878306878306878
image_file_150.jpg,267,189,12417,14,2,"{""name"":""rect"",""x"":137,""y"":36,""width"":30,""height"":42}","{""class_name"":""Vest""}",vest,42,30,36,137,152.0,57.0,0.11235955056179775,0.2222222222222222
image_file_150.jpg,267,189,12417,14,3,"{""name"":""rect"",""x"":212,""y"":52,""width"":23,""height"":46}","{""class_name"":""Vest""}",vest,46,23,52,212,223.5,75.0,0.08614232209737828,0.24338624338624337
image_file_150.jpg,267,189,12417,14,4,"{""name"":""rect"",""x"":215,""y"":32,""width"":16,""height"":7}","{""class_name"":""Hard_Hat""}",hard_hat,7,16,32,215,223.0,35.5,0.0599250936329588,0.037037037037037035
image_file_150.jpg,267,189,12417,14,5,"{""name"":""rect"",""x"":213,""y"":136,""width"":18,""height"":10}","{""class_name"":""Boot""}",boot,10,18,136,213,222.0,141.0,0.06741573033707865,0.05291005291005291
image_file_150.jpg,267,189,12417,14,6,"{""name"":""rect"",""x"":78,""y"":130,""width"":18,""height"":11}","{""class_name"":""Boot""}",boot,11,18,130,78,87.0,135.5,0.06741573033707865,0.0582010582010582
image_file_150.jpg,267,189,12417,14,7,"{""name"":""rect"",""x"":44,""y"":141,""width"":19,""height"":11}","{""class_name"":""Boot""}",boot,11,19,141,44,53.5,146.5,0.07116104868913857,0.0582010582010582
image_file_150.jpg,267,189,12417,14,8,"{""name"":""rect"",""x"":25,""y"":136,""width"":14,""height"":15}","{""class_name"":""Boot""}",boot,15,14,136,25,32.0,143.5,0.052434456928838954,0.07936507936507936
image_file_150.jpg,267,189,12417,14,9,"{""name"":""rect"",""x"":96,""y"":127,""width"":12,""height"":11}","{""class_name"":""Boot""}",boot,11,12,127,96,102.0,132.5,0.0449438202247191,0.0582010582010582
image_file_150.jpg,267,189,12417,14,10,"{""name"":""rect"",""x"":109,""y"":129,""width"":20,""height"":9}","{""class_name"":""Boot""}",boot,9,20,129,109,119.0,133.5,0.0749063670411985,0.047619047619047616
image_file_150.jpg,267,189,12417,14,11,"{""name"":""rect"",""x"":170,""y"":26,""width"":15,""height"":7}","{""class_name"":""Hard_Hat""}",hard_hat,7,15,26,170,177.5,29.5,0.056179775280898875,0.037037037037037035
image_file_150.jpg,267,189,12417,14,12,"{""name"":""rect"",""x"":83,""y"":29,""width"":17,""height"":7}","{""class_name"":""Hard_Hat""}",hard_hat,7,17,29,83,91.5,32.5,0.06367041198501873,0.037037037037037035
image_file_150.jpg,267,189,12417,14,13,"{""name"":""rect"",""x"":84,""y"":47,""width"":25,""height"":36}","{""class_name"":""Vest""}",vest,36,25,47,84,96.5,65.0,0.09363295880149813,0.19047619047619047
image_file_60.jpg,259,194,12220,5,0,"{""name"":""rect"",""x"":110,""y"":18,""width"":23,""height"":16}","{""class_name"":""Hard_Hat""}",hard_hat,16,23,18,110,121.5,26.0,0.0888030888030888,0.08247422680412371
image_file_60.jpg,259,194,12220,5,1,"{""name"":""rect"",""x"":106,""y"":40,""width"":42,""height"":58}","{""class_name"":""Vest""}",vest,58,42,40,106,127.0,69.0,0.16216216216216217,0.29896907216494845
image_file_60.jpg,259,194,12220,5,2,"{""name"":""rect"",""x"":100,""y"":166,""width"":17,""height"":18}","{""class_name"":""Boot""}",boot,18,17,166,100,108.5,175.0,0.06563706563706563,0.09278350515463918
image_file_60.jpg,259,194,12220,5,3,"{""name"":""rect"",""x"":129,""y"":160,""width"":16,""height"":27}","{""class_name"":""Boot""}",boot,27,16,160,129,137.0,173.5,0.06177606177606178,0.13917525773195877
image_file_53.jpg,275,183,11492,3,0,"{""name"":""rect"",""x"":88,""y"":144,""width"":53,""height"":30}","{""class_name"":""Boot""}",boot,30,53,144,88,114.5,159.0,0.19272727272727272,0.16393442622950818
image_file_53.jpg,275,183,11492,3,1,"{""name"":""rect"",""x"":130,""y"":32,""width"":39,""height"":29}","{""class_name"":""Hard_Hat""}",hard_hat,29,39,32,130,149.5,46.5,0.14181818181818182,0.15846994535519127
image_file_53.jpg,275,183,11492,3,2,"{""name"":""rect"",""x"":79,""y"":46,""width"":58,""height"":46}","{""class_name"":""Vest""}",vest,46,58,46,79,108.0,69.0,0.2109090909090909,0.25136612021857924
image_file_18.jpg,1200,795,111439,6,0,"{""name"":""rect"",""x"":38,""y"":133,""width"":363,""height"":160}","{""class_name"":""Hard_Hat""}",hard_hat,160,363,133,38,219.5,213.0,0.3025,0.20125786163522014
image_file_18.jpg,1200,795,111439,6,1,"{""name"":""rect"",""x"":392,""y"":74,""width"":253,""height"":108}","{""class_name"":""Hard_Hat""}",hard_hat,108,253,74,392,518.5,128.0,0.21083333333333334,0.13584905660377358
image_file_18.jpg,1200,795,111439,6,2,"{""name"":""rect"",""x"":803,""y"":4,""width"":384,""height"":215}","{""class_name"":""Hard_Hat""}",hard_hat,215,384,4,803,995.0,111.5,0.32,0.27044025157232704
image_file_18.jpg,1200,795,111439,6,3,"{""name"":""rect"",""x"":561,""y"":282,""width"":622,""height"":483}","{""class_name"":""Vest""}",vest,483,622,282,561,872.0,523.5,0.5183333333333333,0.6075471698113207
image_file_18.jpg,1200,795,111439,6,4,"{""name"":""rect"",""x"":4,""y"":483,""width"":363,""height"":312}","{""class_name"":""Vest""}",vest,312,363,483,4,185.5,639.0,0.3025,0.39245283018867927
image_file_18.jpg,1200,795,111439,6,5,"{""name"":""rect"",""x"":365,""y"":312,""width"":240,""height"":354}","{""class_name"":""Vest""}",vest,354,240,312,365,485.0,489.0,0.2,0.44528301886792454
image_file_6.jpg,275,183,11261,3,0,"{""name"":""rect"",""x"":100,""y"":64,""width"":32,""height"":57}","{""class_name"":""Boot""}",boot,57,32,64,100,116.0,92.5,0.11636363636363636,0.3114754098360656
image_file_6.jpg,275,183,11261,3,1,"{""name"":""rect"",""x"":150,""y"":69,""width"":81,""height"":56}","{""class_name"":""Hard_Hat""}",hard_hat,56,81,69,150,190.5,97.0,0.29454545454545455,0.30601092896174864
image_file_6.jpg,275,183,11261,3,2,"{""name"":""rect"",""x"":134,""y"":134,""width"":36,""height"":36}","{""class_name"":""Boot""}",boot,36,36,134,134,152.0,152.0,0.13090909090909092,0.19672131147540983
image_file_52.jpg,275,183,10900,3,0,"{""name"":""rect"",""x"":190,""y"":159,""width"":32,""height"":20}","{""class_name"":""Boot""}",boot,20,32,159,190,206.0,169.0,0.11636363636363636,0.1092896174863388
image_file_52.jpg,275,183,10900,3,1,"{""name"":""rect"",""x"":174,""y"":17,""width"":27,""height"":15}","{""class_name"":""Hard_Hat""}",hard_hat,15,27,17,174,187.5,24.5,0.09818181818181818,0.08196721311475409
image_file_52.jpg,275,183,10900,3,2,"{""name"":""rect"",""x"":181,""y"":40,""width"":40,""height"":38}","{""class_name"":""Vest""}",vest,38,40,40,181,201.0,59.0,0.14545454545454545,0.20765027322404372
image_file_143.jpg,1200,600,79348,1,0,"{""name"":""rect"",""x"":660,""y"":307,""width"":446,""height"":223}","{""class_name"":""Boot""}",boot,223,446,307,660,883.0,418.5,0.37166666666666665,0.37166666666666665
image_file_5.jpg,138,365,6860,5,0,"{""name"":""rect"",""x"":18,""y"":287,""width"":50,""height"":54}","{""class_name"":""Boot""}",boot,54,50,287,18,43.0,314.0,0.36231884057971014,0.14794520547945206
image_file_5.jpg,138,365,6860,5,1,"{""name"":""rect"",""x"":75,""y"":286,""width"":28,""height"":45}","{""class_name"":""Boot""}",boot,45,28,286,75,89.0,308.5,0.2028985507246377,0.1232876712328767
image_file_5.jpg,138,365,6860,5,2,"{""name"":""rect"",""x"":78,""y"":28,""width"":47,""height"":28}","{""class_name"":""Hard_Hat""}",hard_hat,28,47,28,78,101.5,42.0,0.34057971014492755,0.07671232876712329
image_file_5.jpg,138,365,6860,5,3,"{""name"":""rect"",""x"":65,""y"":104,""width"":65,""height"":98}","{""class_name"":""Vest""}",vest,98,65,104,65,97.5,153.0,0.47101449275362317,0.2684931506849315
image_file_5.jpg,138,365,6860,5,4,"{""name"":""rect"",""x"":31,""y"":26,""width"":57,""height"":102}","{""class_name"":""Vest""}",vest,102,57,26,31,59.5,77.0,0.41304347826086957,0.27945205479452057
image_file_81.jpg,275,183,13993,6,0,"{""name"":""rect"",""x"":60,""y"":0,""width"":67,""height"":22}","{""class_name"":""Hard_Hat""}",hard_hat,22,67,0,60,93.5,11.0,0.24363636363636362,0.12021857923497267
image_file_81.jpg,275,183,13993,6,1,"{""name"":""rect"",""x"":230,""y"":19,""width"":28,""height"":21}","{""class_name"":""Hard_Hat""}",hard_hat,21,28,19,230,244.0,29.5,0.10181818181818182,0.11475409836065574
image_file_81.jpg,275,183,13993,6,2,"{""name"":""rect"",""x"":211,""y"":38,""width"":32,""height"":48}","{""class_name"":""Vest""}",vest,48,32,38,211,227.0,62.0,0.11636363636363636,0.26229508196721313
image_file_81.jpg,275,183,13993,6,3,"{""name"":""rect"",""x"":3,""y"":44,""width"":88,""height"":133}","{""class_name"":""Vest""}",vest,133,88,44,3,47.0,110.5,0.32,0.726775956284153
image_file_81.jpg,275,183,13993,6,4,"{""name"":""rect"",""x"":195,""y"":149,""width"":24,""height"":10}","{""class_name"":""Boot""}",boot,10,24,149,195,207.0,154.0,0.08727272727272728,0.0546448087431694
image_file_81.jpg,275,183,13993,6,5,"{""name"":""rect"",""x"":225,""y"":152,""width"":15,""height"":9}","{""class_name"":""Boot""}",boot,9,15,152,225,232.5,156.5,0.05454545454545454,0.04918032786885246
image_file_28.jpg,259,194,15064,3,0,"{""name"":""rect"",""x"":185,""y"":68,""width"":40,""height"":23}","{""class_name"":""Boot""}",boot,23,40,68,185,205.0,79.5,0.15444015444015444,0.11855670103092783
image_file_28.jpg,259,194,15064,3,1,"{""name"":""rect"",""x"":56,""y"":28,""width"":40,""height"":25}","{""class_name"":""Hard_Hat""}",hard_hat,25,40,28,56,76.0,40.5,0.15444015444015444,0.12886597938144329
image_file_28.jpg,259,194,15064,3,2,"{""name"":""rect"",""x"":39,""y"":62,""width"":54,""height"":88}","{""class_name"":""Vest""}",vest,88,54,62,39,66.0,106.0,0.2084942084942085,0.4536082474226804
image_file_134.jpg,300,168,6947,2,0,"{""name"":""rect"",""x"":146,""y"":10,""width"":131,""height"":132}","{""class_name"":""Hard_Hat""}",hard_hat,132,131,10,146,211.5,76.0,0.43666666666666665,0.7857142857142857
image_file_134.jpg,300,168,6947,2,1,"{""name"":""rect"",""x"":112,""y"":78,""width"":54,""height"":64}","{""class_name"":""Boot""}",boot,64,54,78,112,139.0,110.0,0.18,0.38095238095238093
image_file_71.jpg,284,177,8717,1,0,"{""name"":""rect"",""x"":87,""y"":7,""width"":40,""height"":21}","{""class_name"":""Hard_Hat""}",hard_hat,21,40,7,87,107.0,17.5,0.14084507042253522,0.11864406779661017
image_file_105.jpg,225,225,13940,5,0,"{""name"":""rect"",""x"":91,""y"":33,""width"":76,""height"":36}","{""class_name"":""Hard_Hat""}",hard_hat,36,76,33,91,129.0,51.0,0.3377777777777778,0.16
image_file_105.jpg,225,225,13940,5,1,"{""name"":""rect"",""x"":72,""y"":129,""width"":97,""height"":94}","{""class_name"":""Vest""}",vest,94,97,129,72,120.5,176.0,0.4311111111111111,0.4177777777777778
image_file_105.jpg,225,225,13940,5,2,"{""name"":""rect"",""x"":178,""y"":46,""width"":34,""height"":37}","{""class_name"":""Boot""}",boot,37,34,46,178,195.0,64.5,0.1511111111111111,0.16444444444444445
image_file_105.jpg,225,225,13940,5,3,"{""name"":""rect"",""x"":179,""y"":106,""width"":38,""height"":34}","{""class_name"":""Boot""}",boot,34,38,106,179,198.0,123.0,0.1688888888888889,0.1511111111111111
image_file_105.jpg,225,225,13940,5,4,"{""name"":""rect"",""x"":12,""y"":1,""width"":89,""height"":130}","{""class_name"":""Vest""}",vest,130,89,1,12,56.5,66.0,0.39555555555555555,0.5777777777777777
image_file_22.jpg,1300,956,142942,3,0,"{""name"":""rect"",""x"":774,""y"":13,""width"":269,""height"":454}","{""class_name"":""Boot""}",boot,454,269,13,774,908.5,240.0,0.20692307692307693,0.47489539748953974
image_file_22.jpg,1300,956,142942,3,1,"{""name"":""rect"",""x"":1058,""y"":30,""width"":234,""height"":712}","{""class_name"":""Boot""}",boot,712,234,30,1058,1175.0,386.0,0.18,0.7447698744769874
image_file_22.jpg,1300,956,142942,3,2,"{""name"":""rect"",""x"":8,""y"":98,""width"":475,""height"":635}","{""class_name"":""Hard_Hat""}",hard_hat,635,475,98,8,245.5,415.5,0.36538461538461536,0.6642259414225942
image_file_59.jpg,600,600,72318,9,0,"{""name"":""rect"",""x"":257,""y"":52,""width"":89,""height"":44}","{""class_name"":""Hard_Hat""}",hard_hat,44,89,52,257,301.5,74.0,0.14833333333333334,0.07333333333333333
image_file_59.jpg,600,600,72318,9,1,"{""name"":""rect"",""x"":398,""y"":40,""width"":72,""height"":60}","{""class_name"":""Hard_Hat""}",hard_hat,60,72,40,398,434.0,70.0,0.12,0.1
image_file_59.jpg,600,600,72318,9,2,"{""name"":""rect"",""x"":508,""y"":40,""width"":89,""height"":37}","{""class_name"":""Hard_Hat""}",hard_hat,37,89,40,508,552.5,58.5,0.14833333333333334,0.06166666666666667
image_file_59.jpg,600,600,72318,9,3,"{""name"":""rect"",""x"":269,""y"":512,""width"":53,""height"":57}","{""class_name"":""Boot""}",boot,57,53,512,269,295.5,540.5,0.08833333333333333,0.095
image_file_59.jpg,600,600,72318,9,4,"{""name"":""rect"",""x"":306,""y"":486,""width"":54,""height"":70}","{""class_name"":""Boot""}",boot,70,54,486,306,333.0,521.0,0.09,0.11666666666666667
image_file_59.jpg,600,600,72318,9,5,"{""name"":""rect"",""x"":384,""y"":504,""width"":51,""height"":75}","{""class_name"":""Boot""}",boot,75,51,504,384,409.5,541.5,0.085,0.125
image_file_59.jpg,600,600,72318,9,6,"{""name"":""rect"",""x"":468,""y"":498,""width"":55,""height"":77}","{""class_name"":""Boot""}",boot,77,55,498,468,495.5,536.5,0.09166666666666666,0.12833333333333333
image_file_59.jpg,600,600,72318,9,7,"{""name"":""rect"",""x"":514,""y"":483,""width"":79,""height"":76}","{""class_name"":""Boot""}",boot,76,79,483,514,553.5,521.0,0.13166666666666665,0.12666666666666668
